ACCIDENT_YEAR,COLLISION_DATE,COLLISION_TIME,DAY_OF_WEEK,PRIMARY_RD,SECONDARY_RD,DISTANCE,DIRECTION,INTERSECTION,STATE_HWY_IND,STATE_ROUTE,POSTMILE,LOCATION_TYPE,RAMP_INTERSECTION,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PARTY_COUNT,PCF_VIOL_CATEGORY,HIT_AND_RUN,TYPE_OF_COLLISION,MVIW,PED_ACTION,ROAD_SURFACE,ROAD_COND_1,LIGHTING,CONTROL_DEVICE,CHP_ROAD_TYPE,PEDESTRIAN_ACCIDENT,BICYCLE_ACCIDENT,MOTORCYCLE_ACCIDENT,TRUCK_ACCIDENT,ALCOHOL_INVOLVED,STWD_VEHTYPE_AT_FAULT,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_PED_KILLED,COUNT_PED_INJURED,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,COUNT_MC_KILLED,COUNT_MC_INJURED,SANDAG_CASE_ID,LATITUDE_sandag,LONGITUDE_sandag,X,Y,Location_sandag,Reservation_sandag,Shape
2014,0,0.038194444,Wednesday,SURFRIDER WY,CLEVELAND ST,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Traffic Signals And Signs,Felony,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,0,1,0,0,0,0,1,0,0,67008092014,33.19839016,-117.3839833,6214788,2017696,Oceanside,Not Reservation Land,0xB6080000010CD07B010021B55741C0A10100A0C93E41
2014,0,0.013194444,Sunday,SUNSET CLIFFS BL,POINT LOMA BL,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Severe),0,1,2,Traffic Signals And Signs,Felony,Vehicle/Pedestrian,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,NULL,1,0,0,0,0,0,1,0,0,67061252014,32.75095076,-117.2422537,6256592,1854461,San Diego,Not Reservation Land,0xB6080000010C205B0200F4DD574100680300FD4B3C41
2014,0,0.015972222,Sunday,HORNBLEND ST,FANUEL ST,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Automobile Right-Of-Way,Felony,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - No Street Lights,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,67189482014,32.797645,-117.2460895,6255575,1871461,San Diego,Not Reservation Land,0xB6080000010CD00DFEBFF5DC574140D0F5FF648E3C41
2014,0,0.026388889,Saturday,INDIA ST,W IVY ST,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Complaint of Pain),0,1,2,Improper Turning,Not Hit and Run,Sideswipe,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - No Street Lights,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,0,1,0,0,0,1,0,0,67203462014,32.72737961,-117.169876,6278769,1845681,San Diego,Not Reservation Land,0xB6080000010CF05301409CF357418026F9FFB0293C41
2014,0,0.017361111,Sunday,15TH ST,BROADWAY,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Automobile Right-Of-Way,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,0,1,0,0,0,0,1,0,0,67060422014,32.71575679,-117.1504196,6284716.001,1841400,San Diego,Not Reservation Land,0xB6080000010C101810006BF95741803CFBFFF7183C41
2014,0,0.010416667,Monday,ROSECRANS ST,ROSECRANS ST 3350,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Automobile Right-Of-Way,Not Hit and Run,Not Stated,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,67811032014,32.74487153,-117.2119939,6265875,1852162,San Diego,Not Reservation Land,0xB6080000010C4030FFBF04E7574140B9030002433C41
2014,0,0.035416667,Thursday,ALLEY WEST OF LINCOLN AV,LINCOLN AV 100,0,"Not Stated, in intersection",Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Complaint of Pain),0,1,2,Wrong Side Of Road,Felony,Sideswipe,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,0,1,0,0,0,1,0,0,67805302014,32.78903303,-116.9536757,6345410.063,1867595.198,El Cajon,Not Reservation Land,0xB6080000010C40B30284B03458410046A7324B7F3C41
2014,0,0.040277778,Tuesday,GENESEE AV,RT 52,20,North,Not Intersection,State Highway,52,2.656,Ramp (or Collector),"Not State Highway, Ramp-related, Within 100 Feet",Injury (Other Visible),0,1,2,Traffic Signals And Signs,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,63524432014,32.84703937,-117.2025686,6269112.641,1889307.239,San Diego,Not Reservation Land,0xB6080000010CB0FE07292EEA574180444A3D1BD43C41
2014,0,0.020138889,Sunday,LINCOLN AV,HAMILTON ST,29,East,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Fatal,1,0,1,Unsafe Speed,Not Hit and Run,Other,Bicycle,No Pedestrian Involved,Dry,Other,Dark - Street Lights,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,0,0,0,0,1,0,0,0,62918252014,32.75032292,-117.1362493,6289181.336,1853938.976,San Diego,Not Reservation Land,0xB6080000010C00BE7955C7FD5741803AD0F9F2493C41
2014,0,0.015972222,Monday,VILLAGE GLEN DR,GLENCOLUM DR,300,East,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Wrong Side Of Road,Not Hit and Run,Sideswipe,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,63375412014,32.8049674,-117.1327038,6290439.751,1873811.212,San Diego,Not Reservation Land,0xB6080000010CA0AC10F001FF5741C0A1303693973C41
2014,0,0.007638889,Saturday,G ST,6TH AV,47,West,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Complaint of Pain),0,1,3,Improper Turning,Not Hit and Run,Sideswipe,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,0,0,1,0,0,0,1,0,0,64191102014,32.71257457,-117.1593959,6281945,1840266.169,San Diego,Not Reservation Land,0xB6080000010C60C30440B6F657410004252B8A143C41
2014,0,0.036111111,Sunday,BERYL ST,LAMONT ST,45,West,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Automobile Right-Of-Way,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,63818702014,32.80750289,-117.2374965,6258249.499,1875022.481,San Diego,Not Reservation Land,0xB6080000010CB00BF75F92DF57410074077B4E9C3C41
2014,0,0.015972222,Saturday,BROADWAY AV,F ST,40,North,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Property Damage Only,0,0,2,,Misdemeanor,Sideswipe,Bicycle,No Pedestrian Involved,Wet,No Unusual Condition,Dark - Street Lights,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,,0,0,0,0,0,0,0,0,0,64322622014,32.63796815,-117.0922176,6302388.945,1812948.14,Chula Vista,Not Reservation Land,0xB6080000010C30B77F3CAD0A58410052F723D4A93B41
2014,0,0.026388889,Saturday,DWIGHT ST,CHAMOUNE AV,147,West,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,64398252014,32.74398416,-117.0971302,6301190.025,1851532.738,San Diego,Not Reservation Land,0xB6080000010C60F4A0818109584100A6E4BC8C403C41
2014,0,0.017361111,Monday,S BENT AV,WEST SAN MARCOS BL,215,North,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Severe),0,1,2,Automobile Right-Of-Way,Not Hit and Run,Vehicle/Pedestrian,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,1,0,0,0,0,0,1,0,0,64459382014,33.13693465,-117.1822149,6276306.628,1994724.536,San Marcos,Not Reservation Land,0xB6080000010C702337A834F15741C0035589E46F3E41
2014,0,0.034027778,Friday,CUYAMACA ST,TOWN CENTER PKWY,773,North,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Unsafe Speed,Felony,Rear End,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - No Street Lights,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,,0,1,0,0,0,0,1,0,0,64457972014,32.84510242,-116.9837035,6336325.358,1888058.944,Santee,Not Reservation Land,0xB6080000010C608AEA56D12B58418031C0F13ACF3C41
2014,0,0.029166667,Sunday,K ST,29TH ST,40,East,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Improper Turning,Not Hit and Run,Rear End,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,64294392014,32.70848566,-117.1319644,6290369.999,1838706,San Diego,Not Reservation Land,0xB6080000010C3055ED7FF0FE574100530400720E3C41
2014,0,0.015277778,Sunday,AVIARA PKWY,POINSETTA LN,4224,North,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Complaint of Pain),0,1,2,Unknown,Felony,Rear End,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,,0,0,1,0,0,0,1,0,0,64395052014,33.12026796,-117.3014244,6239755.006,1989007.758,Carlsbad,Not Reservation Land,0xB6080000010C30CB5BC082CD5741C0AA18C28F593E41
2014,0,0.019444444,Monday,SOUTH 32ND ST,BOSTON AV,16,North,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Improper Turning,Not Hit and Run,Sideswipe,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,64429862014,32.69393291,-117.1253245,6292368,1833394,San Diego,Not Reservation Land,0xB6080000010C00DE0100E40058414009F7FFB1F93B41
2014,0,0.031944444,Sunday,STATE ST,CARLSBAD VILLAGE DR,1,North,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Automobile Right-Of-Way,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dusk - Dawn,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,64978062014,33.15955932,-117.348692,6225434.235,2003452.443,Carlsbad,Not Reservation Land,0xB6080000010C20C20A8F86BF574100394B71FC913E41
2014,0,0.010416667,Tuesday,MOLLISON,VALLEY VILLAGE,340,North,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Complaint of Pain),0,1,2,Wrong Side Of Road,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,0,1,0,0,0,1,0,0,65567772014,32.81045833,-116.9509912,6346287.496,1875384.982,El Cajon,Not Reservation Land,0xB6080000010C20A2BDDF8B35584180F258FBB89D3C41
2014,0,0.026388889,Monday,ALVARADO CANYON RD,FAIRMONT AV,6,East,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Complaint of Pain),0,1,1,Improper Turning,Not Hit and Run,Hit Object,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,0,1,0,0,0,1,0,0,65241462014,32.78008008,-117.1015423,6299940.638,1864676.724,San Diego,Not Reservation Land,0xB6080000010C1041CD2849085841806245B9E4733C41
2014,0,0.038194444,Friday,ASH ST,VALLEY PKWY,118,South,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Wrong Side Of Road,Not Hit and Run,Head-On,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,65336702014,33.13017745,-117.0669035,6311584.997,1991969.916,Escondido,Not Reservation Land,0xB6080000010CD052CB3FA8135841C0907DEA21653E41
2014,0,0.016666667,Wednesday,HARBOR ISLAND DR,NORTH HARBOR DR,157,South,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Automobile Right-Of-Way,Felony,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,0,1,0,0,0,0,1,0,0,65538542014,32.72895657,-117.1951703,6270995.326,1846324.323,San Diego,Not Reservation Land,0xB6080000010CC0BDD7D404EC574140A0B552342C3C41
2014,0,0.034722222,Friday,E WASHINGTON,AVOCADO,67,East,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Severe),0,1,2,Other Hazardous Violation,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,1,0,0,0,0,0,1,0,0,65413592014,32.78766819,-116.9574558,6344244.999,1867106.477,El Cajon,Not Reservation Land,0xB6080000010CA06FF03F8D33584180F10A7A627D3C41
2014,0,0.034027778,Wednesday,MISSION CENTER RD,FRIARS RD,20,North,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,1,Wrong Side Of Road,Not Hit and Run,Hit Object,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,65679802014,32.77473658,-117.1538577,6283844.555,1862867.939,San Diego,Not Reservation Land,0xB6080000010CB053832391F85741805074F0D36C3C41
2014,0,0.024305556,Wednesday,FELICITA AV,CENTRE CITY PKWY,173,West,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Wrong Side Of Road,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dusk - Dawn,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,65670972014,33.10311721,-117.0760878,6308695.377,1982146.462,Escondido,Not Reservation Land,0xB6080000010CA0421FD8D510584180C02776C23E3E41
2014,0,0.038194444,Thursday,SUMNER  AV,ORO ST,417,West,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Automobile Right-Of-Way,Felony,Other,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,65671812014,32.80971795,-116.9415191,6349196.012,1875096.168,Unincorporated,Not Reservation Land,0xB6080000010C5079C60063385841C08B082B989C3C41
2014,0,0.020833333,Friday,EAST MISSION RD,BRANDON RD,457,West,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Property Damage Only,0,0,2,Unsafe Speed,Not Hit and Run,Other,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,0,0,0,0,0,0,0,0,65590302014,33.38458036,-117.2448523,6257992.782,2085005.533,Unincorporated,Not Reservation Land,0xB6080000010C703D0E3252DF574140E360888DD03F41
2014,0,0.017361111,Sunday,PIO PICO DR,PALM AV,42,South,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Complaint of Pain),0,1,3,Improper Passing,Felony,Sideswipe,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,,0,0,1,0,0,0,1,0,0,66290092014,33.15657425,-117.3384515,6228556.712,2002333.505,Carlsbad,Not Reservation Land,0xB6080000010CA0AC972D93C25741801F27819D8D3E41
2014,0,0.034722222,Thursday,TWIN PEAKS RD,MIDLAND RD,746,West,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Severe),0,1,2,Driving Or Bicycling Under Influence Of Alcohol Or Drug,Not Hit and Run,Rear End,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights Not Functioning,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,1,0,0,0,0,0,1,0,0,66136962014,32.97720529,-117.0385765,6319835.857,1936245.838,Poway,Not Reservation Land,0xB6080000010CF035DDF6B61B5841C0B0A4D6758B3D41
2014,0,0.019444444,Friday,MIRA MESA BL,CAMINO SANTA FE,128,West,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Severe),0,1,2,Unsafe Lane Change,Not Hit and Run,Rear End,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,None,0,FALSE,TRUE,TRUE,FALSE,TRUE,Bicycle,1,0,0,0,0,0,1,0,0,66793642014,32.90749932,-117.1717227,6278780.389,1911219.384,San Diego,Not Reservation Land,0xB6080000010C2078ED189FF3574180725D62B3293D41
2014,0,0,Thursday,BOSTON AV,40TH ST,6,East,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Complaint of Pain),0,1,2,Automobile Right-Of-Way,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,,0,0,1,0,0,0,1,0,0,65955182014,32.69394652,-117.1081299,6297658,1833354.979,San Diego,Not Reservation Land,0xB6080000010CE08800800E065841C09086FA8AF93B41
2014,0,0.040277778,Tuesday,SHERIDAN AV,VISTA VERDE,45,West,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Complaint of Pain),0,1,2,Wrong Side Of Road,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,0,1,0,0,0,1,0,0,66835402014,33.15440136,-117.0677263,6311402.219,2000785.554,Escondido,Not Reservation Land,0xB6080000010CF068088E7A135841C0B3C98D91873E41
2014,0,0.009027778,Wednesday,PALM AV,9TH ST,172,East,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,1,Driving Or Bicycling Under Influence Of Alcohol Or Drug,Not Hit and Run,Hit Object,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,66326062014,32.5839148,-117.1137453,6295598.754,1793335.804,Imperial Beach,Not Reservation Land,0xB6080000010C10A33EB00B04584180F3D6CD375D3B41
2014,0,0.020833333,Wednesday,MONTEZUMA RD,E FALLS VIEW DR,181,West,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Complaint of Pain),0,1,2,Wrong Side Of Road,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,0,1,0,0,0,1,0,0,66915502014,32.77068165,-117.0656834,6310935.246,1861169.126,San Diego,Not Reservation Land,0xB6080000010CF0BCC5CF05135841C0B6302031663C41
2014,0,0.020833333,Monday,MISSION BAY DR,QUIVIRA ACCESS RD,1056,West,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Improper Turning,Not Hit and Run,Hit Object,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,67010692014,32.76690841,-117.2409163,6257058.37,1860262.962,San Diego,Not Reservation Land,0xB6080000010CE031AD9768DE574140D352F6A6623C41
2014,0,0,Monday,WASHINGTON AV,ESCONDIDO BL,63,West,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Complaint of Pain),0,1,2,Automobile Right-Of-Way,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,0,1,0,0,0,1,0,0,67084452014,33.12561312,-117.0881852,6305056.625,1990360.938,Escondido,Not Reservation Land,0xB6080000010C60FCFF27480D584140081AF0D85E3E41
2014,0,0,Tuesday,MOSS ST,BROADWAY,6,East,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Severe),0,1,2,Wrong Side Of Road,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,1,0,0,0,0,0,1,0,0,67168102014,32.61372421,-117.0827122,6305244.722,1804103.805,Chula Vista,Not Reservation Land,0xB6080000010C60EB302E770D584100A834CE47873B41
2014,0,0.003472222,Sunday,4TH AV,E ST,51,South,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Fatal,1,0,2,Driving Or Bicycling Under Influence Of Alcohol Or Drug,Not Hit and Run,Other,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,0,0,0,0,1,0,0,0,67184482014,32.64347714,-117.085269,6304544.144,1814935.3,Chula Vista,Not Reservation Land,0xB6080000010C10CC3D09C80C58418003DC4C97B13B41
2014,0,0.022222222,Sunday,IMPERIAL AV,68TH ST,1227,East,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Complaint of Pain),0,1,2,Automobile Right-Of-Way,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,0,0,1,0,0,0,1,0,0,67279752014,32.71338217,-117.0477997,6316272.936,1840278.981,San Diego,Not Reservation Land,0xB6080000010C6028EB3B3C185841801503FB96143C41
2014,0,0,Tuesday,GOLD COAST DR,WESTCHESTER AV,150,West,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Complaint of Pain),0,1,2,Improper Turning,Not Hit and Run,Other,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,0,1,0,0,0,1,0,0,67318572014,32.90538459,-117.1276176,6292310.089,1910333.169,San Diego,Not Reservation Land,0xB6080000010C907AB485D500584140BD622B3D263D41
2014,0,0,Friday,LOMICA DR,BERNARDO OAKS,24,East,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Complaint of Pain),0,1,1,Unsafe Speed,Not Hit and Run,Other,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,0,1,0,0,0,1,0,0,67503812014,33.00961682,-117.0637349,6312212.651,1948097.645,San Diego,Not Reservation Land,0xB6080000010C80A9AA2945145841C01127A5C1B93D41
2014,0,0.038888889,Friday,QUINCE ST,6TH AV,106,South,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Automobile Right-Of-Way,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,67957412014,33.11352055,-117.0848859,6306031.477,1985953.069,Escondido,Not Reservation Land,0xB6080000010C70658DDE3B0E5841C045C511A14D3E41
2014,0,0.020138889,Saturday,STEVENS  AV,LOMAS SANTA FE DR,261,South,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Severe),0,1,2,Unsafe Speed,Felony,Rear End,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,1,0,0,0,0,0,1,0,0,67452392014,32.99543086,-117.2624682,6251240.825,1943469.878,Solana Beach,Not Reservation Land,0xB6080000010C90E4C934BAD85741C008B8E0ADA73D41
2014,0,0.015972222,Saturday,RT 5,HARBOR DR,60,North,Not Intersection,State Highway,5,54.227,Ramp (or Collector),Mid-Ramp,Injury (Severe),0,1,2,Wrong Side Of Road,Felony,Other,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,None,1,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,1,0,0,0,0,0,1,0,0,67547072014,33.21075872,-117.3872757,6213830.002,2022207.067,Unincorporated,Not Reservation Land,0xB6080000010C3040268031B4574100A92E113FDB3E41
2014,0,0.03125,Friday,MISSION,CLEVELAND,,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Complaint of Pain),0,1,2,Automobile Right-Of-Way,Not Hit and Run,Head-On,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,0,1,0,0,0,1,0,0,66538122014,33.19497525,-117.3811114,6215653,2016444,Oceanside,Not Reservation Land,0xB6080000010C10040040F9B5574140B9F9FFBBC43E41
